Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City State Zip,Inspection Date,Inspection Type,Results
580556,FLAME N HOT CONVENIENCE,FLAME N HOT CONVENIENCE,2093341,Grocery Store,Risk 3 (Low),1922 E 79TH ST ,"CHCHICAGO,IL,60649",04/25/2011,License,Fail
580547,SOUTHSIDE PIZZA INC,LITTLE CAESARS,2093093,Restaurant,Risk 2 (Medium),7902 S Exchange AVE ,"Chicago,IL,60617",04/25/2011,License,Pass
577289,LA QUEBRADA #5,LA QUEBRADA #5,1953630,Restaurant,Risk 1 (High),3816 W 63RD ST ,"chicago,IL,60629",04/22/2011,Canvass Re-inspection,Pass
580485,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",04/21/2011,Short Form Complaint,Pass
580392,SUN FRESH MARKET & DELI,SUN FRESH MARKET & DELI,2021825,Grocery Store,Risk 1 (High),3640 N CENTRAL AVE ,"CCHICAGO,IL,60634",04/15/2011,Canvass,Pass
577272,LA QUEBRADA #5,LA QUEBRADA #5,1953630,Restaurant,Risk 1 (High),3816 W 63RD ST ,"chicago,IL,60629",04/14/2011,Canvass,Fail
114884,South Loop Elementary,South Loop Elementary,1745,School,Risk 1 (High),1212 S Plymouth CT ,"Chicago,IL,60605",04/13/2011,Canvass,Pass
580238,SUPREME CATERING,SUPREME CATERING,1121787,Mobile Food Dispenser,Risk 3 (Low),1900 MAYWOOD DR ,"MAYWOOD,IL,60153",04/06/2011,License,Pass
580237,SUPREME CATERING,SUPREME CATERING,1678585,Mobile Food Dispenser,Risk 3 (Low),1900 MAYWOOD DR ,"MAYWOOD,IL,60153",04/06/2011,License,Out of Business
580235,SUPREME CATERING,SUPREME CATERING,1678587,Mobile Food Dispenser,Risk 3 (Low),1900 MAYWOOD DR ,"MAYWOOD,IL,60153",04/06/2011,License,Out of Business
580233,SUPPREME CATERING,SUPPREME CATERING,1953200,Mobile Food Dispenser,Risk 3 (Low),1900 MAYWOOD DR ,"MAYWOOD,IL,60153",04/06/2011,License,Pass
580232,SUPPREME CATERING,SUPPREME CATERING,1953292,Mobile Food Dispenser,Risk 3 (Low),1900 MAYWOOD DR ,"MAYWOOD,IL,60153",04/06/2011,License,Pass
347310,SUPREME CATERING,SUPREME CATERING,1141310,Mobile Food Dispenser,Risk 3 (Low),1900 MAYWOOD DR ,"MAYWOOD,IL,60153",04/06/2011,License,Pass
347309,SUPREME CATERING,SUPREME CATERING,1141306,Mobile Food Dispenser,Risk 3 (Low),1900 MAYWOOD DR ,"MAYWOOD,IL,60153",04/06/2011,License,Pass
347308,SUPREME CATERING,SUPREME CATERING,1141343,Mobile Food Dispenser,Risk 3 (Low),1900 MAYWOOD DR ,"MAYWOOD,IL,60153",04/06/2011,License,Pass
521323,SUPERMERCADO CARDENAS,SUPERMERCADO CARDENAS,1596877,Grocery Store,Risk 1 (High),3440 W MONTROSE AVE ,"Chicago,IL,60618",04/05/2011,Complaint,Pass w/ Conditions
251185,ABUNDANT RESTAURANT,ABUNDANT RESTAURANT,2037166,Mobile Food Dispenser,Risk 3 (Low),17429 S CENTER ST ,"EAST HAZEL CREST,IL,60429",06/22/2010,License,Fail
531254,HUNGRY TACOS,HUNGRY TACOS,2027926,Restaurant,Risk 1 (High),7349 S HALSTED ST ,",IL,60621",03/15/2011,Complaint,Pass
579746,REAL AZTECA,REAL AZTECA,1904189,Restaurant,Risk 1 (High),5661 N CLARK ST ,"Chicago,IL,60660",03/14/2011,Canvass,Out of Business
549254,DESERT ROSE FOODS,DESERT ROSE FOODS,2064579,Mobile Food Dispenser,Risk 3 (Low),11150 S HARLEM AVE ,"WORTH,IL,60482",03/14/2011,License Re-inspection,Pass
453328,Carson (New),Carson (New),70217,School,Risk 1 (High),2550 W 56th (5600S) ST ,"chicago,IL,60629",01/11/2011,Canvass,Pass
537245,"LITTLE CAESAR ENTERPRISES, INC",LITTLE CAESAR,1963539,Restaurant,Risk 2 (Medium),7902 S Exchange AVE ,"Chicago,IL,60617",03/11/2011,Canvass,Pass
525253,THE LUNCH MACHINE INC,,2079077,Mobile Food Dispenser,Risk 2 (Medium),1319 W WILSON AVE ,",IL,",03/11/2011,License Re-inspection,Pass
251137,"DOLLAR TREE STORE, INC.",,1954150,Grocery Store,Risk 3 (Low),5235-5237 N BROARDWAY ,",IL,",06/22/2010,License Re-inspection,Pass
579553,KING'S CHOP SUEY,KING'S CHOP SUEY,2055457,Restaurant,Risk 1 (High),4635 W 63RD ST ,"chicago,IL,60629",03/04/2011,Canvass,Pass
525238,THE LUNCH MACHINE INC,,2079077,Mobile Food Dispenser,Risk 2 (Medium),1319 W WILSON AVE ,",IL,",03/01/2011,License Re-inspection,Fail
549241,DESERT ROSE FOODS,DESERT ROSE FOODS,2064579,Mobile Food Dispenser,Risk 3 (Low),11150 S HARLEM AVE ,"WORTH,IL,60482",02/24/2011,License,Fail
579263,"AMY BECK CAKE DESIGN, LLC","AMY BECK CAKE DESIGN, LLC",2079264,Bakery,Risk 1 (High),636 N RACINE AVE ,",,60642",02/22/2011,License,Pass
579256,THREE CHEFS RESTURANT,THREE CHEFS RESTURANT,2009471,Restaurant,Risk 1 (High),8125 S HALSTED ST ,",IL,60620",02/22/2011,Complaint,Pass
491846,DESERT ROSE FOODS,DESERT ROSE FOODS,2064579,Mobile Food Dispenser,Risk 3 (Low),11150 S HARLEM AVE ,"WORTH,IL,60482",02/17/2011,License,Fail
525229,GOLDEN HOUSE RESTAURANT,,1443483,Restaurant,Risk 1 (High),4742-44 N RACINE AVE ,",IL,",02/17/2011,Canvass Re-inspection,Pass
525228,THE LUNCH MACHINE INC,,2079077,Mobile Food Dispenser,Risk 2 (Medium),1319 W WILSON AVE ,",IL,",02/16/2011,License,Fail
491811,DESERT ROSE FOODS,DESERT ROSE FOODS,2064579,Mobile Food Dispenser,Risk 3 (Low),11150 S HARLEM AVE ,"WORTH,IL,60482",02/16/2011,License,Fail
525226,THE LUNCH MACHINE INC,,2079077,Mobile Food Dispenser,Risk 2 (Medium),1319 W WILSON AVE ,",IL,",02/15/2011,License,Fail
531225,HUNGRY TACOS,HUNGRY TACOS,2027926,Restaurant,Risk 1 (High),7349 S HALSTED ST ,",IL,60621",02/15/2011,Complaint,Fail
491395,SUPREME CATERING,SUPREME CATERING,1678591,Mobile Food Dispenser,Risk 3 (Low),1900 MAYWOOD DR ,"MAYWOOD,IL,60153",01/26/2011,License Re-inspection,Pass
453344,EBERHART ELEMENTARY SCHOOL,EBERHART ELEMENTARY SCHOOL,23041,School,Risk 1 (High),3400 W 65th PL ,"chicago,IL,60629",01/26/2011,Canvass,Pass
391371,GOLDEN HOUSE RESTAURANT,,1443483,Restaurant,Risk 1 (High),4742-44 N RACINE AVE ,",IL,",01/25/2011,Canvass,Fail
88643,A-MI-THA RESTAURANT,A-MI-THA RESTAURANT,1143174,Restaurant,Risk 1 (High),6207 N MILWAUKEE AVE ,"Chicago,IL,60646",01/14/2011,Canvass,Pass
453327,Carson (Old),Carson (Old),22601,School,Risk 1 (High),5516 S Maplewood (2532W) AVE ,"chicago,IL,60629",01/11/2011,Canvass,Pass
365467,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",12/20/2010,Short Form Complaint,Pass
483133,JOHNSON COLLEGE PREP HIGH SCHOOL,JOHNSON COLLEGE PREP HIGH SCHOOL,2353843,School,Risk 1 (High),6330 S STEWART ST ,",IL,",12/16/2010,License,Pass
114703,THE ALLERTON HOTEL,THE ALLERTON HOTEL,1920830,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",12/13/2010,Canvass Re-inspection,Pass
472138,JUST TURKEY RESTAURANT,JUST TURKEY RESTAURANT,2069326,Restaurant,Risk 1 (High),6606 W NORTH AVE ,"Chicago,IL,60707",12/08/2010,License,Pass
472128,JUMPIN JUICE AND JAVA,JUMPIN JUICE AND JAVA,1475897,,Risk 3 (Low),6606 W NORTH AVE ,"Chicago,IL,60707",12/08/2010,Canvass,Out of Business
453297,THE ALLERTON HOTEL,THE ALLERTON HOTEL,1920830,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",12/06/2010,Canvass,Fail
365428,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",12/02/2010,Complaint,Pass w/ Conditions
397240,SUN FRESH MARKET & DELI,SUN FRESH MARKET & DELI,2021825,Grocery Store,Risk 1 (High),3640 N CENTRAL AVE ,"CCHICAGO,IL,60634",11/29/2010,Complaint Re-inspection,Pass
409418,STARBUCKS COOFEE #279,STARBUCKS COFFEE,23077,Restaurant,Risk 2 (Medium),202 N Michigan AVE ,"Chicago,IL,60601",11/29/2010,Canvass,Pass
467151,LA QUEBRADA #5,LA QUEBRADA #5,1953630,Restaurant,Risk 1 (High),3816 W 63RD ST ,"chicago,IL,60629",11/29/2010,Canvass,Pass
297250,LA QUEBRADA #5,LA QUEBRADA #5,1953630,Restaurant,Risk 1 (High),3816 W 63RD ST ,"chicago,IL,60629",11/24/2010,Short Form Complaint,Fail
397237,SUN FRESH MARKET & DELI,SUN FRESH MARKET & DELI,2021825,Grocery Store,Risk 1 (High),3640 N CENTRAL AVE ,"CCHICAGO,IL,60634",11/23/2010,Complaint,Fail
297244,DESERT ROSE FOODS,DESERT ROSE FOODS,2064579,Mobile Food Dispenser,Risk 3 (Low),11150 S HARLEM AVE ,"WORTH,IL,60482",11/15/2010,License,Fail
455696,ROCKWELL MINI MART,,2060790,Restaurant,Risk 3 (Low),4634 N ROCKWELL ST ,",IL,",11/05/2010,License Re-inspection,Pass
166226,Totally Turkey,Totally Turkey,1985478,Restaurant,Risk 1 (High),2621 W 71st ST BLDG ,"Chicago,IL,60629",11/03/2010,Canvass,Out of Business
391248,ROCKWELL MINI MART,,2060790,Restaurant,Risk 3 (Low),4634 N ROCKWELL ST ,",IL,",10/25/2010,License Re-inspection,Fail
335363,TISH'S TINY TOWN FOR TOTS CHI,TISH'S TINY TOWN FOR TOTS CHI,1887746,,Risk 1 (High),2301 E 79TH ST ,",IL,",10/25/2010,License,Fail
401288,South Loop Elementary,South Loop Elementary,1745,School,Risk 1 (High),1212 S Plymouth CT ,"Chicago,IL,60605",10/25/2010,Canvass,Pass
419693,KING'S CHOP SUEY,KING'S CHOP SUEY,2055457,Restaurant,Risk 1 (High),4635 W 63RD ST ,"chicago,IL,60629",10/21/2010,License,Pass
419465,ROCKWELL MINI MART,,2060790,Restaurant,Risk 3 (Low),4634 N ROCKWELL ST ,",IL,",10/14/2010,License,Fail
419311,OSCO DRUG #3632,OSCO DRUG #3632,2037183,Liquor,Risk 3 (Low),3630 N SOUTHPORT AVE ,",IL,",10/08/2010,License Re-inspection,Pass
419250,OSCO DRUG #3632,OSCO DRUG #3632,2037183,Liquor,Risk 3 (Low),3630 N SOUTHPORT AVE ,",IL,",10/06/2010,License,Fail
414066,OSCO DRUG #3632,OSCO DRUG #3632,2037183,Liquor,Risk 3 (Low),3630 N SOUTHPORT AVE ,",IL,",10/01/2010,License,Fail
413977,SUPREME CATERING,SUPREME CATERING,1678591,Mobile Food Dispenser,Risk 3 (Low),1900 MAYWOOD DR ,"MAYWOOD,IL,60153",09/28/2010,License Re-inspection,Fail
413974,Supreme Catering,Supreme Catering,1141307,Mobile Food Dispenser,Risk 3 (Low),1900 Maywood RD ,"Maywood,IL,60153",09/28/2010,License Re-inspection,Fail
413699,KING'S CHOP SUEY,KING'S CHOP SUEY,2055457,Restaurant,Risk 1 (High),4635 W 63RD ST ,"chicago,IL,60629",09/20/2010,License,Fail
413369,I DREAM OF FALAFEL,I DREAM OF FALAFEL,2032750,,Risk 1 (High),329 S FRANKLIN ST ,",IL,",09/13/2010,License,Business Not Located
285013,"JUST LIKE HOME, BALDWIN DAY CARE","JUST LIKE HOME, BALDWIN DAY CARE",1942897,Daycare Combo 1586,Risk 1 (High),301 E 79th ST ,"Chicago,IL,60619",09/02/2010,License,Pass
277283,AFRACAN FOOD,AFRACAN FOOD,1681317,Grocery Store,Risk 2 (Medium),4348 N ELSTON AVE ,"Chicago,IL,60641",07/12/2010,Canvass,Pass
277018,ABUNDANT RESTAURANT,ABUNDANT RESTAURANT,2037166,Mobile Food Dispenser,Risk 3 (Low),17429 S CENTER ST ,"EAST HAZEL CREST,IL,60429",06/30/2010,License Re-inspection,Pass
98502,SUPERMERCADO CARDENAS,SUPERMERCADO CARDENAS,1596877,Grocery Store,Risk 1 (High),3440 W MONTROSE AVE ,"Chicago,IL,60618",06/14/2010,Complaint,Pass
250657,South Shore High No.,South Shore High North,70201,School,Risk 1 (High),7529 S Constance  (1832E) ,"CHARLES A HAYES,IL,60649",06/08/2010,Canvass,Pass
250616,Black Magnet Branch,Black Magnet Branch,29382,School,Risk 1 (High),7133 S Coles (2500E) ,"chicago,IL,60649",06/07/2010,Canvass,Pass
250605,Bradwell School of Excellence,Myra Bradwell Math Science and Technology Academy,22291,School,Risk 1 (High),7736 S Burnham (2800E) ,"chicago,IL,60649",06/07/2010,Canvass,Pass
250459,ALBARAKA ICE CREAM,ALBARAKA ICE CREAM,2036708,Mobile Food Dispenser,Risk 3 (Low),12355 S KEDVALE AVE ,"ALSIP,IL,60803",06/02/2010,License,Pass
250408,ALISSA ICE CREAM,ALISSA ICE CREAM,2032109,Mobile Food Dispenser,Risk 3 (Low),12355 S KEDVALE AVE ,"ALSIP,IL,60803",06/01/2010,License,Pass
250378,ADAM CLAYTON POWELL ELEMENTARY,,26291,School,Risk 1 (High),7530 S South Shore (2848E) ,"CHARLES A HAYES,IL,60649",05/28/2010,Canvass,Pass
250364,THE POWELL BRANCH,,26292,School,Risk 1 (High),7765 S Coles Ave ( 2500E) ,"CHARLES A HAYES,IL,60649",05/28/2010,Canvass,Pass
234137,"DOLLAR TREE STORE, INC.",,1954150,Grocery Store,Risk 3 (Low),5235-5237 N BROARDWAY ,",IL,",05/21/2010,License Re-inspection,Fail
234039,A-MI-THA RESTAURANT,A-MI-THA RESTAURANT,1143174,Restaurant,Risk 1 (High),6207 N MILWAUKEE AVE ,"Chicago,IL,60646",05/19/2010,Canvass,Pass
233846,THE JUICE BOX CAFE,,2031937,Mobile Food Dispenser,Risk 3 (Low),8921 S UTICA AVE ,"EVERGREEN PARK,IL,60805",05/12/2010,License,Fail
233751,ALISSA ICE CREAM,ALISSA ICE CREAM,2032109,Mobile Food Dispenser,Risk 3 (Low),12355 S KEDVALE AVE ,"ALSIP,IL,60803",05/12/2010,License,Fail
233582,ATTOCK SUBMARINE,ATTOCK SUBMARINE,1381387,Restaurant,Risk 2 (Medium),3006 E 92ND ST ,"Chicago,IL,60617",05/06/2010,Complaint,Pass
80285,"DOLLAR TREE STORE, INC.",,1954150,Grocery Store,Risk 3 (Low),5235-5237 N BROARDWAY ,",IL,",04/27/2010,License,Fail
177151,HUNGRY TACOS,HUNGRY TACOS,2027926,Restaurant,Risk 1 (High),7349 S HALSTED ST ,",IL,60621",04/19/2010,License,Pass
215299,CHERYL L SMITH,OAK ICE CREAM,2021564,Mobile Food Dispenser,Risk 3 (Low),250 1/2 CHICAGO AVE ,"OAK PARK,IL,60302",04/09/2010,License,Pass
78394,IN & OUT FOOD PLUS,IN & OUT FOOD PLUS,2026729,Grocery Store,Risk 3 (Low),1922 E 79TH ST ,"CHCHICAGO,IL,60649",04/07/2010,License Re-inspection,Pass
60405,CASA CENTRAL LA POSADA,CASA CENTRAL LA POSADA,0,Restaurant,Risk 1 (High), ,",IL,",04/05/2010,Canvass,Pass
78385,IN & OUT FOOD PLUS,IN & OUT FOOD PLUS,2026729,Grocery Store,Risk 3 (Low),1922 E 79TH ST ,"CHCHICAGO,IL,60649",03/30/2010,License,Fail
215276,GOOD EARTH MARKET,GOOD EARTH MARKET,2017278,Grocery Store,Risk 2 (Medium),6190 S ARCHER AVE ,"CHCICAGO,IL,60638",03/26/2010,License Re-inspection,Pass
120396,Pizza Hut,,0,,Risk 3 (Low),1531 W Taylor ST ,",IL,60607",03/19/2010,Short Form Complaint,Pass
70375,SUN FRESH MARKET & DELI,SUN FRESH MARKET & DELI,2021825,Grocery Store,Risk 1 (High),3640 N CENTRAL AVE ,"CCHICAGO,IL,60634",03/19/2010,License Re-inspection,Pass
70364,SUN FRESH MARKET & DELI,SUN FRESH MARKET & DELI,2021825,Grocery Store,Risk 1 (High),3640 N CENTRAL AVE ,"CCHICAGO,IL,60634",03/16/2010,License,Fail
58348,UNIVERSITY OF AESTHETICS/TOUCH CLINIC,UNIVERSITY OF AESTHETICS/TOUCH CLINIC,0,,,1357 N MILWAUKEE AVE ,",IL,60622",03/04/2010,Short Form Complaint,Pass
112339,South Loop Elementary,South Loop Elementary,1745,School,Risk 1 (High),1212 S Plymouth CT ,"Chicago,IL,60605",03/04/2010,Canvass,Pass
229253,ANGELO'S CAFE,ANGELO'S CAFE,1649411,,Risk 1 (High),601-03 W ADAMS ST ,"Chicago,IL,60661",02/24/2010,Out Of Business,Pass
63277,SUN FOOD MART,SUN FOOD MART,2009479,Grocery Store,Risk 3 (Low),3601 W CERMAK RD ,",IL,",02/24/2010,Short Form Complaint,Pass
58325,KENDALL COLLEGE,FRANKE KITCHEN ROOM 526,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass
58324,KENDALL COLLEGE,WOOD MODE AUDITORIUM ROOM 525,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass
58322,KENDALL COLLEGE,GARDE MANGER KITCHEN ROOM 330,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass
229239,KENDALL COLLEGE,KRAFT CULINARY CENTER,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass
229240,KENDALL COLLEGE,KENDALL COLLEGE/CULINARY SCHOOL KITCHEN CLASSROOMS,2013962,COLLEGE,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass
58323,KENDALL COLLEGE,ROOM 340,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass
58321,KENDALL COLLEGE,COOKTEK PASTRY 2 ROOM 320B,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass
229238,KENDALL COLLEGE,COOKTEK PASTRY #1,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass
58320,KENDALL COLLEGE,CHOCOLATE & SUGAR KITCHEN ROOM 317,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass
229237,KENDALL COLLEGE,STOREROOM 112,2013962,School,Risk 3 (Low),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass
58319,KENDALL COLLEGE,LAB KITCHEN A ROOM 120A,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass
229236,KENDALL COLLEGE,LAB KITCHEN B-ROOM 120B.,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass
58318,KENDALL COLLEGE,DEVOS KITCHEN ROOM 128,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/19/2010,License,Pass
176288,LA QUEBRADA #5,LA QUEBRADA #5,1953630,Restaurant,Risk 1 (High),3816 W 63RD ST ,"chicago,IL,60629",02/18/2010,Canvass,Pass
215218,GOOD EARTH MARKET,GOOD EARTH MARKET,2017278,Grocery Store,Risk 2 (Medium),6190 S ARCHER AVE ,"CHCICAGO,IL,60638",02/18/2010,License,Fail
154277,VINTAGE 338,VINTAGE 338,1997930,Restaurant,Risk 3 (Low),338 W ARMITAGE AVE ,"CHICAGOCHICAGO,IL,60614",02/16/2010,Task Force Liquor 1475,Pass
154276,VINTAGE 338,VINTAGE 338,1997929,Restaurant,Risk 1 (High),338 W ARMITAGE AVE ,"CHICAGOCHICAGO,IL,60614",02/16/2010,License,Pass
58304,KENDALL COLLEGE,LAB KITCHEN B-ROOM 120B.,2013962,School,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",02/09/2010,License,Pass
98368,LUTZ CONTINENTAL CAFE & PASTRY SHOP,LUTZ CONTINENTAL CAFE & PASTRY SHOP,1356917,Bakery,Risk 2 (Medium),2454-2458 W MONTROSE AVE ,"CCHICAGO,IL,60618",02/04/2010,Canvass Re-inspection,Pass
60291,"CLOVERHILL PASTRY-VEND,LLC","CLOVERHILL PASTRY-VEND,LLC",2004357,Wholesale,Risk 3 (Low),4464 W 44TH ST ,",IL,60632",02/03/2010,License Re-inspection,Pass
60282,"CLOVERHILL PASTRY-VEND,LLC","CLOVERHILL PASTRY-VEND,LLC",2004357,Wholesale,Risk 3 (Low),4464 W 44TH ST ,",IL,60632",01/28/2010,License,Fail
160236,Manierre,Manierre,24311,School,Risk 1 (High),1420 N Hudson (432W) ,"CHESTNUT STREET,IL,60610",01/27/2010,Canvass,Pass
60279,"CLOVERHILL PASTRY-VEND,LLC","CLOVERHILL PASTRY-VEND,LLC",2004357,Wholesale,Risk 3 (Low),4464 W 44TH ST ,",IL,60632",01/27/2010,License,Fail
98352,LUTZ CONTINENTAL CAFE & PASTRY SHOP,LUTZ CONTINENTAL CAFE & PASTRY SHOP,1356917,Bakery,Risk 2 (Medium),2454-2458 W MONTROSE AVE ,"CCHICAGO,IL,60618",01/26/2010,Canvass,Fail
67912,THREE CHEFS RESTURANT,THREE CHEFS RESTURANT,2009471,Restaurant,Risk 1 (High),8125 S HALSTED ST ,",IL,60620",01/15/2010,License Re-inspection,Pass
78258,South Chicago Food Market,,2013474,Grocery Store,Risk 3 (Low),6700 S Rhodes AVE ,"CCHICAGO,IL,60637",01/14/2010,License Re-inspection,Pass
67788,Carson (Old),Carson (Old),22601,School,Risk 1 (High),5516 S Maplewood (2532W) AVE ,"chicago,IL,60629",01/07/2010,Canvass,Pass
68258,MCDONALDS #12003,MCDONALDS #12003,1043070,Restaurant,Risk 2 (Medium),8871 S KINGSTON AVE ,"Chicago,IL,60617",01/11/2010,Short Form Complaint,Pass
67807,SUN FOOD MART,SUN FOOD MART,2009479,Grocery Store,Risk 3 (Low),3601 W CERMAK RD ,",IL,",01/11/2010,License Re-inspection,Pass
58237,THE DINING ROOM AT KENDALL NFP,THE DINING ROOM,1963512,Restaurant,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",01/07/2010,Canvass,Pass
78247,South Chicago Food Market,,2013474,Grocery Store,Risk 3 (Low),6700 S Rhodes AVE ,"CCHICAGO,IL,60637",01/08/2010,License,Fail
58236,THE DINING ROOM AT KENDALL NFP,THE DINING ROOM,1979756,Restaurant,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",01/07/2010,Canvass,Pass
67800,EBERHART ELEMENTARY SCHOOL,EBERHART ELEMENTARY SCHOOL,23041,School,Risk 1 (High),3400 W 65th PL ,"chicago,IL,60629",01/08/2010,Canvass,Pass
58232,THE DINING ROOM AT KENDALL NFP,THE DINING ROOM,1963511,Restaurant,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",01/07/2010,Canvass,Pass
154225,Chartwells,Chartwells,1166638,Special Event,Risk 2 (Medium),2324 N FREMONT ST ,"Chicago,IL,",01/07/2010,Canvass,Pass
58235,THE DINING ROOM AT KENDALL NFP,THE DINING ROOM,1979756,Restaurant,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",01/07/2010,Canvass,Pass
67793,Carson (New),Carson (New),70217,School,Risk 1 (High),2550 W 56th (5600S) ST ,"chicago,IL,60629",01/07/2010,Canvass,Pass
